# [MS-ERREF] 2.2 Win32 Error Codes, extracted by extract_ms_erref.py --table win32.
# Source: https://learn.microsoft.com/en-us/openspecs/windows_protocols/ms-erref/18d8fbe8-a967-4f1c-ae50-99ca8e491d2d
# Columns: code (hex, no prefix), symbolic name, description.
# Rows are in specification order; a code may carry more than one name.
00002330	DNS_ERROR_RCODE_NXRRSET	DNS RR set that should to exist, does not exist.
00002331	DNS_ERROR_RCODE_NOTAUTH	DNS server not authoritative for zone.
00002332	DNS_ERROR_RCODE_NOTZONE	DNS name in update or prereq is not in zone.
00002338	DNS_ERROR_RCODE_BADSIG	DNS signature failed to verify.
00002339	DNS_ERROR_RCODE_BADKEY	DNS bad key.
0000233A	DNS_ERROR_RCODE_BADTIME	DNS signature validity expired.
0000251D	DNS_INFO_NO_RECORDS	No records found for given DNS query.
0000251E	DNS_ERROR_BAD_PACKET	Bad DNS packet.
0000251F	DNS_ERROR_NO_PACKET	No DNS packet.
00002520	DNS_ERROR_RCODE	DNS error, check rcode.
00002521	DNS_ERROR_UNSECURE_PACKET	Unsecured DNS packet.
0000254F	DNS_ERROR_INVALID_TYPE	Invalid DNS type.
00002550	DNS_ERROR_INVALID_IP_ADDRESS	Invalid IP address.
00002551	DNS_ERROR_INVALID_PROPERTY	Invalid property.
00002552	DNS_ERROR_TRY_AGAIN_LATER	Try DNS operation again later.
00002553	DNS_ERROR_NOT_UNIQUE	Record for given name and type is not unique.
00002554	DNS_ERROR_NON_RFC_NAME	DNS name does not comply with RFC specifications.
00002555	DNS_STATUS_FQDN	DNS name is a fully qualified DNS name.
00002556	DNS_STATUS_DOTTED_NAME	DNS name is dotted (multilabel).
00002557	DNS_STATUS_SINGLE_PART_NAME	DNS name is a single-part name.
00002558	DNS_ERROR_INVALID_NAME_CHAR	DNS name contains an invalid character.
00002559	DNS_ERROR_NUMERIC_NAME	DNS name is entirely numeric.
0000255A	DNS_ERROR_NOT_ALLOWED_ON_ROOT_SERVER	The operation requested is not permitted on a DNS root server.
0000255B	DNS_ERROR_NOT_ALLOWED_UNDER_DELEGATION	The record could not be created because this part of the DNS namespace has been delegated to another server.
0000255C	DNS_ERROR_CANNOT_FIND_ROOT_HINTS	The DNS server could not find a set of root hints.
0000255D	DNS_ERROR_INCONSISTENT_ROOT_HINTS	The DNS server found root hints but they were not consistent across all adapters.
0000255E	DNS_ERROR_DWORD_VALUE_TOO_SMALL	The specified value is too small for this parameter.
0000255F	DNS_ERROR_DWORD_VALUE_TOO_LARGE	The specified value is too large for this parameter.
00002560	DNS_ERROR_BACKGROUND_LOADING	This operation is not allowed while the DNS server is loading zones in the background. Try again later.
00002561	DNS_ERROR_NOT_ALLOWED_ON_RODC	The operation requested is not permitted on against a DNS server running on a read-only DC.
00002581	DNS_ERROR_ZONE_DOES_NOT_EXIST	DNS zone does not exist.
00002582	DNS_ERROR_NO_ZONE_INFO	DNS zone information not available.
00002583	DNS_ERROR_INVALID_ZONE_OPERATION	Invalid operation for DNS zone.
00002584	DNS_ERROR_ZONE_CONFIGURATION_ERROR	Invalid DNS zone configuration.
00002585	DNS_ERROR_ZONE_HAS_NO_SOA_RECORD	DNS zone has no start of authority (SOA) record.
00002586	DNS_ERROR_ZONE_HAS_NO_NS_RECORDS	DNS zone has no Name Server (NS) record.
00002587	DNS_ERROR_ZONE_LOCKED	DNS zone is locked.
00002588	DNS_ERROR_ZONE_CREATION_FAILED	DNS zone creation failed.
00002589	DNS_ERROR_ZONE_ALREADY_EXISTS	DNS zone already exists.
0000258A	DNS_ERROR_AUTOZONE_ALREADY_EXISTS	DNS automatic zone already exists.
0000258B	DNS_ERROR_INVALID_ZONE_TYPE	Invalid DNS zone type.
0000258C	DNS_ERROR_SECONDARY_REQUIRES_MASTER_IP	Secondary DNS zone requires master IP address.
0000258D	DNS_ERROR_ZONE_NOT_SECONDARY	DNS zone not secondary.
0000258E	DNS_ERROR_NEED_SECONDARY_ADDRESSES	Need secondary IP address.
0000258F	DNS_ERROR_WINS_INIT_FAILED	WINS initialization failed.
00002590	DNS_ERROR_NEED_WINS_SERVERS	Need WINS servers.
00002591	DNS_ERROR_NBSTAT_INIT_FAILED	NBTSTAT initialization call failed.
00002592	DNS_ERROR_SOA_DELETE_INVALID	Invalid delete of SOA.
00002593	DNS_ERROR_FORWARDER_ALREADY_EXISTS	A conditional forwarding zone already exists for that name.
00002594	DNS_ERROR_ZONE_REQUIRES_MASTER_IP	This zone must be configured with one or more master DNS server IP addresses.
00002595	DNS_ERROR_ZONE_IS_SHUTDOWN	The operation cannot be performed because this zone is shut down.
000025B3	DNS_ERROR_PRIMARY_REQUIRES_DATAFILE	The primary DNS zone requires a data file.
000025B4	DNS_ERROR_INVALID_DATAFILE_NAME	Invalid data file name for the DNS zone.
000025B5	DNS_ERROR_DATAFILE_OPEN_FAILURE	Failed to open the data file for the DNS zone.
000025B6	DNS_ERROR_FILE_WRITEBACK_FAILED	Failed to write the data file for the DNS zone.
000025B7	DNS_ERROR_DATAFILE_PARSING	Failure while reading datafile for DNS zone.
000025E5	DNS_ERROR_RECORD_DOES_NOT_EXIST	DNS record does not exist.
000025E6	DNS_ERROR_RECORD_FORMAT	DNS record format error.
000025E7	DNS_ERROR_NODE_CREATION_FAILED	Node creation failure in DNS.
000025E8	DNS_ERROR_UNKNOWN_RECORD_TYPE	Unknown DNS record type.
000025E9	DNS_ERROR_RECORD_TIMED_OUT	DNS record timed out.
000025EA	DNS_ERROR_NAME_NOT_IN_ZONE	Name not in DNS zone.
000025EB	DNS_ERROR_CNAME_LOOP	CNAME loop detected.
000025EC	DNS_ERROR_NODE_IS_CNAME	Node is a CNAME DNS record.
000025ED	DNS_ERROR_CNAME_COLLISION	A CNAME record already exists for the given name.
000025EE	DNS_ERROR_RECORD_ONLY_AT_ZONE_ROOT	Record is only at DNS zone root.
000025EF	DNS_ERROR_RECORD_ALREADY_EXISTS	DNS record already exists.
000025F0	DNS_ERROR_SECONDARY_DATA	Secondary DNS zone data error.
000025F1	DNS_ERROR_NO_CREATE_CACHE_DATA	Could not create DNS cache data.
000025F2	DNS_ERROR_NAME_DOES_NOT_EXIST	DNS name does not exist.
000025F3	DNS_WARNING_PTR_CREATE_FAILED	Could not create pointer (PTR) record.
000025F4	DNS_WARNING_DOMAIN_UNDELETED	DNS domain was undeleted.
000025F5	DNS_ERROR_DS_UNAVAILABLE	The directory service is unavailable.
000025F6	DNS_ERROR_DS_ZONE_ALREADY_EXISTS	DNS zone already exists in the directory service.
000025F7	DNS_ERROR_NO_BOOTFILE_IF_DS_ZONE	DNS server not creating or reading the boot file for the directory service integrated DNS zone.
00002617	DNS_INFO_AXFR_COMPLETE	DNS AXFR (zone transfer) complete.
00002618	DNS_ERROR_AXFR	DNS zone transfer failed.
00002619	DNS_INFO_ADDED_LOCAL_WINS	Added local WINS server.
00002649	DNS_STATUS_CONTINUE_NEEDED	Secure update call needs to continue update request.
0000267B	DNS_ERROR_NO_TCPIP	TCP/IP network protocol not installed.
0000267C	DNS_ERROR_NO_DNS_SERVERS	No DNS servers configured for local system.
000026AD	DNS_ERROR_DP_DOES_NOT_EXIST	The specified directory partition does not exist.
000026AE	DNS_ERROR_DP_ALREADY_EXISTS	The specified directory partition already exists.
000026AF	DNS_ERROR_DP_NOT_ENLISTED	This DNS server is not enlisted in the specified directory partition.
000026B0	DNS_ERROR_DP_ALREADY_ENLISTED	This DNS server is already enlisted in the specified directory partition.
000026B1	DNS_ERROR_DP_NOT_AVAILABLE	The directory partition is not available at this time. Wait a few minutes and try again.
000026B2	DNS_ERROR_DP_FSMO_ERROR	The application directory partition operation failed. The domain controller holding the domain naming master role is down or unable to service the request or is not running Windows Server 2003.
00002714	WSAEINTR	A blocking operation was interrupted by a call to WSACancelBlockingCall.
00002719	WSAEBADF	The file handle supplied is not valid.
0000271D	WSAEACCES	An attempt was made to access a socket in a way forbidden by its access permissions.
0000271E	WSAEFAULT	The system detected an invalid pointer address in attempting to use a pointer argument in a call.
00002726	WSAEINVAL	An invalid argument was supplied.
00002728	WSAEMFILE	Too many open sockets.
00002733	WSAEWOULDBLOCK	A nonblocking socket operation could not be completed immediately.
00002734	WSAEINPROGRESS	A blocking operation is currently executing.
00002735	WSAEALREADY	An operation was attempted on a nonblocking socket that already had an operation in progress.
00002736	WSAENOTSOCK	An operation was attempted on something that is not a socket.
00002737	WSAEDESTADDRREQ	A required address was omitted from an operation on a socket.
00002738	WSAEMSGSIZE	A message sent on a datagram socket was larger than the internal message buffer or some other network limit, or the buffer used to receive a datagram into was smaller than the datagram itself.
00002739	WSAEPROTOTYPE	A protocol was specified in the socket function call that does not support the semantics of the socket type requested.
0000273A	WSAENOPROTOOPT	An unknown, invalid, or unsupported option or level was specified in a getsockopt or setsockopt call.
0000273B	WSAEPROTONOSUPPORT	The requested protocol has not been configured into the system, or no implementation for it exists.
0000273C	WSAESOCKTNOSUPPORT	The support for the specified socket type does not exist in this address family.
0000273D	WSAEOPNOTSUPP	The attempted operation is not supported for the type of object referenced.
0000273E	WSAEPFNOSUPPORT	The protocol family has not been configured into the system or no implementation for it exists.
0000273F	WSAEAFNOSUPPORT	An address incompatible with the requested protocol was used.
00002740	WSAEADDRINUSE	Only one usage of each socket address (protocol/network address/port) is normally permitted.
00002741	WSAEADDRNOTAVAIL	The requested address is not valid in its context.
00002742	WSAENETDOWN	A socket operation encountered a dead network.
00002743	WSAENETUNREACH	A socket operation was attempted to an unreachable network.
00002744	WSAENETRESET	The connection has been broken due to keep-alive activity detecting a failure while the operation was in progress.
00002745	WSAECONNABORTED	An established connection was aborted by the software in your host machine.
00002746	WSAECONNRESET	An existing connection was forcibly closed by the remote host.
00002747	WSAENOBUFS	An operation on a socket could not be performed because the system lacked sufficient buffer space or because a queue was full.
00002748	WSAEISCONN	A connect request was made on an already connected socket.
00002749	WSAENOTCONN	A request to send or receive data was disallowed because the socket is not connected and (when sending on a datagram socket using a sendto call) no address was supplied.
0000274A	WSAESHUTDOWN	A request to send or receive data was disallowed because the socket had already been shut down in that direction with a previous shutdown call.
0000274B	WSAETOOMANYREFS	Too many references to a kernel object.
0000274C	WSAETIMEDOUT	A connection attempt failed because the connected party did not properly respond after a period of time, or the established connection failed because the connected host failed to respond.
0000274D	WSAECONNREFUSED	No connection could be made because the target machine actively refused it.
0000274E	WSAELOOP	Cannot translate name.
0000274F	WSAENAMETOOLONG	Name or name component was too long.
00002750	WSAEHOSTDOWN	A socket operation failed because the destination host was down.
00002751	WSAEHOSTUNREACH	A socket operation was attempted to an unreachable host.
00002752	WSAENOTEMPTY	Cannot remove a directory that is not empty.
00002753	WSAEPROCLIM	A Windows Sockets implementation might have a limit on the number of applications that can use it simultaneously.
00002754	WSAEUSERS	Ran out of quota.
00002755	WSAEDQUOT	Ran out of disk quota.
00002756	WSAESTALE	File handle reference is no longer available.
00002757	WSAEREMOTE	Item is not available locally.
0000276B	WSASYSNOTREADY	WSAStartup cannot function at this time because the underlying system it uses to provide network services is currently unavailable.
0000276C	WSAVERNOTSUPPORTED	The Windows Sockets version requested is not supported.
0000276D	WSANOTINITIALISED	Either the application has not called WSAStartup, or WSAStartup failed.
00002775	WSAEDISCON	Returned by WSARecv or WSARecvFrom to indicate that the remote party has initiated a graceful shutdown sequence.
00002776	WSAENOMORE	No more results can be returned by WSALookupServiceNext.
00002777	WSAECANCELLED	A call to WSALookupServiceEnd was made while this call was still processing. The call has been canceled.
00002778	WSAEINVALIDPROCTABLE	The procedure call table is invalid.
00002779	WSAEINVALIDPROVIDER	The requested service provider is invalid.
0000277A	WSAEPROVIDERFAILEDINIT	The requested service provider could not be loaded or initialized.
0000277B	WSASYSCALLFAILURE	A system call that should never fail has failed.
0000277C	WSASERVICE_NOT_FOUND	No such service is known. The service cannot be found in the specified namespace.
0000277D	WSATYPE_NOT_FOUND	The specified class was not found.
0000277E	WSA_E_NO_MORE	No more results can be returned by WSALookupServiceNext.
0000277F	WSA_E_CANCELLED	A call to WSALookupServiceEnd was made while this call was still processing. The call has been canceled.
00002780	WSAEREFUSED	A database query failed because it was actively refused.
00002AF9	WSAHOST_NOT_FOUND	No such host is known.
00002AFA	WSATRY_AGAIN	This is usually a temporary error during host name resolution and means that the local server did not receive a response from an authoritative server.
00002AFB	WSANO_RECOVERY	A nonrecoverable error occurred during a database lookup.
00002AFC	WSANO_DATA	The requested name is valid, but no data of the requested type was found.
00002AFD	WSA_QOS_RECEIVERS	At least one reserve has arrived.
00002AFE	WSA_QOS_SENDERS	At least one path has arrived.
00002AFF	WSA_QOS_NO_SENDERS	There are no senders.
00002B00	WSA_QOS_NO_RECEIVERS	There are no receivers.
00002B01	WSA_QOS_REQUEST_CONFIRMED	Reserve has been confirmed.
00002B02	WSA_QOS_ADMISSION_FAILURE	Error due to lack of resources.
00002B03	WSA_QOS_POLICY_FAILURE	Rejected for administrative reasons—bad credentials.
00002B04	WSA_QOS_BAD_STYLE	Unknown or conflicting style.
00002B05	WSA_QOS_BAD_OBJECT	There is a problem with some part of the filterspec or provider-specific buffer in general.
00002B06	WSA_QOS_TRAFFIC_CTRL_ERROR	There is a problem with some part of the flowspec.
00002B07	WSA_QOS_GENERIC_ERROR	General quality of serve (QOS) error.
00002B08	WSA_QOS_ESERVICETYPE	An invalid or unrecognized service type was found in the flowspec.
00002B09	WSA_QOS_EFLOWSPEC	An invalid or inconsistent flowspec was found in the QOS structure.
00002B0A	WSA_QOS_EPROVSPECBUF	Invalid QOS provider-specific buffer.
00002B0B	WSA_QOS_EFILTERSTYLE	An invalid QOS filter style was used.
00002B0C	WSA_QOS_EFILTERTYPE	An invalid QOS filter type was used.
00002B0D	WSA_QOS_EFILTERCOUNT	An incorrect number of QOS FILTERSPECs were specified in the FLOWDESCRIPTOR.
00002B0E	WSA_QOS_EOBJLENGTH	An object with an invalid ObjectLength field was specified in the QOS provider-specific buffer.
00002B0F	WSA_QOS_EFLOWCOUNT	An incorrect number of flow descriptors was specified in the QOS structure.
00002B10	WSA_QOS_EUNKOWNPSOBJ	An unrecognized object was found in the QOS provider-specific buffer.
00002B11	WSA_QOS_EPOLICYOBJ	An invalid policy object was found in the QOS provider-specific buffer.
00002B12	WSA_QOS_EFLOWDESC	An invalid QOS flow descriptor was found in the flow descriptor list.
00002B13	WSA_QOS_EPSFLOWSPEC	An invalid or inconsistent flowspec was found in the QOS provider-specific buffer.
00002B14	WSA_QOS_EPSFILTERSPEC	An invalid FILTERSPEC was found in the QOS provider-specific buffer.
00002B15	WSA_QOS_ESDMODEOBJ	An invalid shape discard mode object was found in the QOS provider-specific buffer.
00002B16	WSA_QOS_ESHAPERATEOBJ	An invalid shaping rate object was found in the QOS provider-specific buffer.
00002B17	WSA_QOS_RESERVED_PETYPE	A reserved policy element was found in the QOS provider-specific buffer.
000032C8	ERROR_IPSEC_QM_POLICY_EXISTS	The specified quick mode policy already exists.
000032C9	ERROR_IPSEC_QM_POLICY_NOT_FOUND	The specified quick mode policy was not found.
000032CA	ERROR_IPSEC_QM_POLICY_IN_USE	The specified quick mode policy is being used.
000032CB	ERROR_IPSEC_MM_POLICY_EXISTS	The specified main mode policy already exists.
000032CC	ERROR_IPSEC_MM_POLICY_NOT_FOUND	The specified main mode policy was not found.
000032CD	ERROR_IPSEC_MM_POLICY_IN_USE	The specified main mode policy is being used.
000032CE	ERROR_IPSEC_MM_FILTER_EXISTS	The specified main mode filter already exists.
000032CF	ERROR_IPSEC_MM_FILTER_NOT_FOUND	The specified main mode filter was not found.
000032D0	ERROR_IPSEC_TRANSPORT_FILTER_EXISTS	The specified transport mode filter already exists.
000032D1	ERROR_IPSEC_TRANSPORT_FILTER_NOT_FOUND	The specified transport mode filter does not exist.
000032D2	ERROR_IPSEC_MM_AUTH_EXISTS	The specified main mode authentication list exists.
000032D3	ERROR_IPSEC_MM_AUTH_NOT_FOUND	The specified main mode authentication list was not found.
000032D4	ERROR_IPSEC_MM_AUTH_IN_USE	The specified main mode authentication list is being used.
000032D5	ERROR_IPSEC_DEFAULT_MM_POLICY_NOT_FOUND	The specified default main mode policy was not found.
000032D6	ERROR_IPSEC_DEFAULT_MM_AUTH_NOT_FOUND	The specified default main mode authentication list was not found.
000032D7	ERROR_IPSEC_DEFAULT_QM_POLICY_NOT_FOUND	The specified default quick mode policy was not found.
000032D8	ERROR_IPSEC_TUNNEL_FILTER_EXISTS	The specified tunnel mode filter exists.
000032D9	ERROR_IPSEC_TUNNEL_FILTER_NOT_FOUND	The specified tunnel mode filter was not found.
000032DA	ERROR_IPSEC_MM_FILTER_PENDING_DELETION	The main mode filter is pending deletion.
000032DB	ERROR_IPSEC_TRANSPORT_FILTER_ENDING_DELETION	The transport filter is pending deletion.
000032DC	ERROR_IPSEC_TUNNEL_FILTER_PENDING_DELETION	The tunnel filter is pending deletion.
000032DD	ERROR_IPSEC_MM_POLICY_PENDING_ELETION	The main mode policy is pending deletion.
000032DE	ERROR_IPSEC_MM_AUTH_PENDING_DELETION	The main mode authentication bundle is pending deletion.
000032DF	ERROR_IPSEC_QM_POLICY_PENDING_DELETION	The quick mode policy is pending deletion.
000032E0	WARNING_IPSEC_MM_POLICY_PRUNED	The main mode policy was successfully added, but some of the requested offers are not supported.
000032E1	WARNING_IPSEC_QM_POLICY_PRUNED	The quick mode policy was successfully added, but some of the requested offers are not supported.
000035E8	ERROR_IPSEC_IKE_NEG_STATUS_BEGIN	Starts the list of frequencies of various IKE Win32 error codes encountered during negotiations.
000035E9	ERROR_IPSEC_IKE_AUTH_FAIL	The IKE authentication credentials are unacceptable.
000035EA	ERROR_IPSEC_IKE_ATTRIB_FAIL	The IKE security attributes are unacceptable.
000035EB	ERROR_IPSEC_IKE_NEGOTIATION_PENDING	The IKE negotiation is in progress.
000035EC	ERROR_IPSEC_IKE_GENERAL_PROCESSING_ERROR	General processing error.
000035ED	ERROR_IPSEC_IKE_TIMED_OUT	Negotiation timed out.
000035EE	ERROR_IPSEC_IKE_NO_CERT	The IKE failed to find a valid machine certificate. Contact your network security administrator about installing a valid certificate in the appropriate certificate store.
000035EF	ERROR_IPSEC_IKE_SA_DELETED	The IKE security association (SA) was deleted by a peer before it was completely established.
000035F0	ERROR_IPSEC_IKE_SA_REAPED	The IKE SA was deleted before it was completely established.
000035F1	ERROR_IPSEC_IKE_MM_ACQUIRE_DROP	The negotiation request sat in the queue too long.
000035F2	ERROR_IPSEC_IKE_QM_ACQUIRE_DROP	The negotiation request sat in the queue too long.
000035F3	ERROR_IPSEC_IKE_QUEUE_DROP_MM	The negotiation request sat in the queue too long.
000035F4	ERROR_IPSEC_IKE_QUEUE_DROP_NO_MM	The negotiation request sat in the queue too long.
000035F5	ERROR_IPSEC_IKE_DROP_NO_RESPONSE	There was no response from a peer.
000035F6	ERROR_IPSEC_IKE_MM_DELAY_DROP	The negotiation took too long.
000035F7	ERROR_IPSEC_IKE_QM_DELAY_DROP	The negotiation took too long.
000035F8	ERROR_IPSEC_IKE_ERROR	An unknown error occurred.
000035F9	ERROR_IPSEC_IKE_CRL_FAILED	The certificate revocation check failed.
000035FA	ERROR_IPSEC_IKE_INVALID_KEY_USAGE	Invalid certificate key usage.
000035FB	ERROR_IPSEC_IKE_INVALID_CERT_TYPE	Invalid certificate type.
000035FC	ERROR_IPSEC_IKE_NO_PRIVATE_KEY	The IKE negotiation failed because the machine certificate used does not have a private key. IPsec certificates require a private key. Contact your network security administrator about a certificate that has a private key.
000035FE	ERROR_IPSEC_IKE_DH_FAIL	There was a failure in the Diffie-Hellman computation.
00003600	ERROR_IPSEC_IKE_INVALID_HEADER	Invalid header.
00003601	ERROR_IPSEC_IKE_NO_POLICY	No policy configured.
00003602	ERROR_IPSEC_IKE_INVALID_SIGNATURE	Failed to verify signature.
00003603	ERROR_IPSEC_IKE_KERBEROS_ERROR	Failed to authenticate using Kerberos.
00003604	ERROR_IPSEC_IKE_NO_PUBLIC_KEY	The peer's certificate did not have a public key.
00003605	ERROR_IPSEC_IKE_PROCESS_ERR	Error processing the error payload.
00003606	ERROR_IPSEC_IKE_PROCESS_ERR_SA	Error processing the SA payload.
00003607	ERROR_IPSEC_IKE_PROCESS_ERR_PROP	Error processing the proposal payload.
00003608	ERROR_IPSEC_IKE_PROCESS_ERR_TRANS	Error processing the transform payload.
00003609	ERROR_IPSEC_IKE_PROCESS_ERR_KE	Error processing the key exchange payload.
0000360A	ERROR_IPSEC_IKE_PROCESS_ERR_ID	Error processing the ID payload.
0000360B	ERROR_IPSEC_IKE_PROCESS_ERR_CERT	Error processing the certification payload.
0000360C	ERROR_IPSEC_IKE_PROCESS_ERR_CERT_REQ	Error processing the certificate request payload.
0000360D	ERROR_IPSEC_IKE_PROCESS_ERR_HASH	Error processing the hash payload.
0000360E	ERROR_IPSEC_IKE_PROCESS_ERR_SIG	Error processing the signature payload.
0000360F	ERROR_IPSEC_IKE_PROCESS_ERR_NONCE	Error processing the nonce payload.
00003610	ERROR_IPSEC_IKE_PROCESS_ERR_NOTIFY	Error processing the notify payload.
00003611	ERROR_IPSEC_IKE_PROCESS_ERR_DELETE	Error processing the delete payload.
00003612	ERROR_IPSEC_IKE_PROCESS_ERR_VENDOR	Error processing the VendorId payload.
00003613	ERROR_IPSEC_IKE_INVALID_PAYLOAD	Invalid payload received.
00003614	ERROR_IPSEC_IKE_LOAD_SOFT_SA	Soft SA loaded.
00003615	ERROR_IPSEC_IKE_SOFT_SA_TORN_DOWN	Soft SA torn down.
00003616	ERROR_IPSEC_IKE_INVALID_COOKIE	Invalid cookie received.
00003617	ERROR_IPSEC_IKE_NO_PEER_CERT	Peer failed to send valid machine certificate.
00003618	ERROR_IPSEC_IKE_PEER_CRL_FAILED	Certification revocation check of peer's certificate failed.
00003619	ERROR_IPSEC_IKE_POLICY_CHANGE	New policy invalidated SAs formed with the old policy.
0000361A	ERROR_IPSEC_IKE_NO_MM_POLICY	There is no available main mode IKE policy.
0000361B	ERROR_IPSEC_IKE_NOTCBPRIV	Failed to enabled trusted computer base (TCB) privilege.
0000361C	ERROR_IPSEC_IKE_SECLOADFAIL	Failed to load SECURITY.DLL.
0000361D	ERROR_IPSEC_IKE_FAILSSPINIT	Failed to obtain the security function table dispatch address from the SSPI.
0000361E	ERROR_IPSEC_IKE_FAILQUERYSSP	Failed to query the Kerberos package to obtain the max token size.
0000361F	ERROR_IPSEC_IKE_SRVACQFAIL	Failed to obtain the Kerberos server credentials for the Internet Security Association and Key Management Protocol (ISAKMP)/ERROR_IPSEC_IKE service. Kerberos authentication will not function. The most likely reason for this is lack of domain membership. This is normal if your computer is a member of a workgroup.
00003620	ERROR_IPSEC_IKE_SRVQUERYCRED	Failed to determine the SSPI principal name for ISAKMP/ERROR_IPSEC_IKE service (QueryCredentialsAttributes).
00003621	ERROR_IPSEC_IKE_GETSPIFAIL	Failed to obtain a new service provider interface (SPI) for the inbound SA from the IPsec driver. The most common cause for this is that the driver does not have the correct filter. Check your policy to verify the filters.
00003622	ERROR_IPSEC_IKE_INVALID_FILTER	Given filter is invalid.
00003623	ERROR_IPSEC_IKE_OUT_OF_MEMORY	Memory allocation failed.
00003624	ERROR_IPSEC_IKE_ADD_UPDATE_KEY_FAILED	Failed to add an SA to the IPSec driver. The most common cause for this is if the IKE negotiation took too long to complete. If the problem persists, reduce the load on the faulting machine.
00003625	ERROR_IPSEC_IKE_INVALID_POLICY	Invalid policy.
00003626	ERROR_IPSEC_IKE_UNKNOWN_DOI	Invalid digital object identifier (DOI).
00003627	ERROR_IPSEC_IKE_INVALID_SITUATION	Invalid situation.
00003628	ERROR_IPSEC_IKE_DH_FAILURE	Diffie-Hellman failure.
00003629	ERROR_IPSEC_IKE_INVALID_GROUP	Invalid Diffie-Hellman group.
0000362A	ERROR_IPSEC_IKE_ENCRYPT	Error encrypting payload.
0000362B	ERROR_IPSEC_IKE_DECRYPT	Error decrypting payload.
0000362C	ERROR_IPSEC_IKE_POLICY_MATCH	Policy match error.
0000362D	ERROR_IPSEC_IKE_UNSUPPORTED_ID	Unsupported ID.
0000362E	ERROR_IPSEC_IKE_INVALID_HASH	Hash verification failed.
0000362F	ERROR_IPSEC_IKE_INVALID_HASH_ALG	Invalid hash algorithm.
00003630	ERROR_IPSEC_IKE_INVALID_HASH_SIZE	Invalid hash size.
00003631	ERROR_IPSEC_IKE_INVALID_ENCRYPT_ALG	Invalid encryption algorithm.
00003632	ERROR_IPSEC_IKE_INVALID_AUTH_ALG	Invalid authentication algorithm.
00003633	ERROR_IPSEC_IKE_INVALID_SIG	Invalid certificate signature.
00003634	ERROR_IPSEC_IKE_LOAD_FAILED	Load failed.
00003635	ERROR_IPSEC_IKE_RPC_DELETE	Deleted by using an RPC call.
00003636	ERROR_IPSEC_IKE_BENIGN_REINIT	A temporary state was created to perform reinitialization. This is not a real failure.
00003637	ERROR_IPSEC_IKE_INVALID_RESPONDER_LIFETIME_NOTIFY	The lifetime value received in the Responder Lifetime Notify is below the Windows 2000 configured minimum value. Fix the policy on the peer machine.
00003639	ERROR_IPSEC_IKE_INVALID_CERT_KEYLEN	Key length in the certificate is too small for configured security requirements.
0000363A	ERROR_IPSEC_IKE_MM_LIMIT	Maximum number of established MM SAs to peer exceeded.
0000363B	ERROR_IPSEC_IKE_NEGOTIATION_DISABLED	The IKE received a policy that disables negotiation.
0000363C	ERROR_IPSEC_IKE_QM_LIMIT	Reached maximum quick mode limit for the main mode. New main mode will be started.
0000363D	ERROR_IPSEC_IKE_MM_EXPIRED	Main mode SA lifetime expired or the peer sent a main mode delete.
0000363E	ERROR_IPSEC_IKE_PEER_MM_ASSUMED_INVALID	Main mode SA assumed to be invalid because peer stopped responding.
0000363F	ERROR_IPSEC_IKE_CERT_CHAIN_POLICY_MISMATCH	Certificate does not chain to a trusted root in IPsec policy.
00003640	ERROR_IPSEC_IKE_UNEXPECTED_MESSAGE_ID	Received unexpected message ID.
00003641	ERROR_IPSEC_IKE_INVALID_UMATTS	Received invalid AuthIP user mode attributes.
00003642	ERROR_IPSEC_IKE_DOS_COOKIE_SENT	Sent DOS cookie notify to initiator.
00003643	ERROR_IPSEC_IKE_SHUTTING_DOWN	The IKE service is shutting down.
00003644	ERROR_IPSEC_IKE_CGA_AUTH_FAILED	Could not verify the binding between the color graphics adapter (CGA) address and the certificate.
00003645	ERROR_IPSEC_IKE_PROCESS_ERR_NATOA	Error processing the NatOA payload.
00003646	ERROR_IPSEC_IKE_INVALID_MM_FOR_QM	The parameters of the main mode are invalid for this quick mode.
00003647	ERROR_IPSEC_IKE_QM_EXPIRED	The quick mode SA was expired by the IPsec driver.
00003648	ERROR_IPSEC_IKE_TOO_MANY_FILTERS	Too many dynamically added IKEEXT filters were detected.
00003649	ERROR_IPSEC_IKE_NEG_STATUS_END	Ends the list of frequencies of various IKE Win32 error codes encountered during negotiations.
000036B0	ERROR_SXS_SECTION_NOT_FOUND	The requested section was not present in the activation context.
000036B1	ERROR_SXS_CANT_GEN_ACTCTX	The application has failed to start because its side-by-side configuration is incorrect. See the application event log for more detail.
000036B2	ERROR_SXS_INVALID_ACTCTXDATA_FORMAT	The application binding data format is invalid.
000036B3	ERROR_SXS_ASSEMBLY_NOT_FOUND	The referenced assembly is not installed on your system.
000036B4	ERROR_SXS_MANIFEST_FORMAT_ERROR	The manifest file does not begin with the required tag and format information.
000036B5	ERROR_SXS_MANIFEST_PARSE_ERROR	The manifest file contains one or more syntax errors.
000036B6	ERROR_SXS_ACTIVATION_CONTEXT_DISABLED	The application attempted to activate a disabled activation context.
000036B7	ERROR_SXS_KEY_NOT_FOUND	The requested lookup key was not found in any active activation context.
000036B8	ERROR_SXS_VERSION_CONFLICT	A component version required by the application conflicts with another active component version.
000036B9	ERROR_SXS_WRONG_SECTION_TYPE	The type requested activation context section does not match the query API used.
